epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,93.1887,1.56835,3.83431,1.39133,0.7738,0.38867,0.41127,0.28888,1.14997,2.96164,1.21023,0.000471041,0.000471041,0.000471041
2,191.057,1.41002,2.76338,1.28766,0.48614,0.65907,0.48531,0.30786,1.13383,4.02467,1.33308,0.000928616,0.000928616,0.000928616
